Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,Model,EoS,EoL,In Scope?,Site Name,Street Address 1,Street Address 2,City,State,Zip,Latitude,Longitude,PhysicalAddressCounty,Call Group,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
ALSKTSW0101,99.77.157.22,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7C7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1137d:22h:21m:0s,Jan-23-26 02:00:28,Jan-23-26 02:00:28,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Stockton LTE,10530-A LIVE OAK ROAD,,BAY MINETTE,AL,36507-0000,30.953,-87.84494,Unknown,FO-AL-MOBILE SOUTHEAST,APC,False,,2025-06-30,-244.0
ALYIVSW0102,99.77.157.251,L3Switch,Active,Cisco,IE-3000-8TC,QOC7773X3X3,27.0(2)EY2, ,0.0,10.0,10.0, ,Jan-23-26 02:03:52,Jan-23-26 02:03:52,Configuration unchanged,L3Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YIV,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Irvington Microwave Site,7901 PARK BOULEVARD,,IRVINGTON,AL,36544-2831,30.50968,-88.226317,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2025-06-30,-244.0
ALLRYSW0101,99.77.157.26,Switch,Active,Cisco,IE-3000-8TC,QOC3373W78P,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,523d:21h:29m:0s,Jan-23-26 02:02:13,Jan-23-26 02:02:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRY,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Millry LTE,144 PINE ST,,MILLRY,AL,365580000,31.61275,-88.3119306,MILLRY,FO-AL-MOBILE NORTHWEST,APC,False,,2025-06-30,-244.0
ALPUSSW0101,99.77.157.30,Switch,Active,Cisco,IE-3000-8TC,QOC3373W7ZZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,886d:20h:57m:0s,Jan-23-26 01:24:22,Jan-23-26 01:24:22,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Pushmataha LTE,1262 CYRIL ROAD,,LISMAN,AL,369120000,32.192,-88.3710306,PUSHMATAHA,FO-AL-MOBILE NORTHWEST,APC,False,,2025-06-30,-244.0
ALWGRSW0101,99.77.157.34,Switch,Active,Cisco,IE-3000-8TC,QOC3373W773,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1004d:22h:55m:0s,Jan-23-26 02:21:08,Jan-23-26 02:21:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGR,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Wagarville LTE,1848 TARVER RD.,,WAGARVILLE,AL,365850000,31.4221028,-88.0577583,WAGARVILLE,FO-AL-MOBILE BARRY,APC,False,,2025-06-30,-244.0
ALSALSW0101,99.77.157.38,Switch,Active,Cisco,IE-3000-8TC,QOC3373W7KK,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,229d:3h:11m:0s,Jan-23-26 01:24:14,Jan-23-26 01:24:14,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Salitpa LTE,2195 RIVER CREST RD,,JACKSON,AL,365450000,31.6155694,-88.0308639,SALITPA,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALCPBSW0101,99.77.157.46,Switch,Active,Cisco,IE-3000-8TC,QOC3757W78B,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,318d:1h:6m:0s,Jan-23-26 01:20:10,Jan-23-26 01:20:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Campbell LTE,209 AUTUMN ROAD,,THOMASVILLE,AL,367840000,31.9133444,-88.0082472,CAMPBELL,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALNANSW0101,99.77.157.50,Switch,Active,Cisco,IE-3000-8TC,QOC3373W77H,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,306d:21h:50m:0s,Jan-23-26 01:08:20,Jan-23-26 01:08:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Nanafalia LTE,10626 HWY 69,,SWEET WATER,AL,367820000,32.1161667,-88.0051111,NANAFALIA,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALETASW0101,99.77.157.54,Switch,Active,Cisco,IE-3000-8TC,QOC3753W7GS,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,862d:20h:3m:0s,Jan-23-26 02:15:15,Jan-23-26 02:15:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,East Elberta LTE,12745 DEER ACRES LN,,ELBERTA,AL,365300000,30.4109806,-87.5267139,EAST ELBERTA,FO-AL-MOBILE SOUTHEAST,APC,False,,2025-06-30,-244.0
ALFKNSW0101,99.77.157.58,Switch,Active,Cisco,IE-3000-8TC,QOC3757W7U7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,395d:1h:53m:0s,Jan-23-26 02:21:24,Jan-23-26 02:21:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FKN,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Franklin (AL) LTE,4061 COUNTY ROAD 61,,FRANKLIN,AL,364440000,31.6841889,-87.3946167,FRANKLIN (AL),FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALWTYSW0101,99.77.157.62,Switch,Active,Cisco,IE-3000-8TC,QOC3373W73L,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,65d:19h:52m:0s,Jan-23-26 01:22:16,Jan-23-26 01:22:16,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WTY,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Whatley LTE,29073 HWY 84,,WHATLEY,AL,364820000,31.6381861,-87.6731278,WHATLEY,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALNWWSW0101,99.77.157.66,Switch,Active,Cisco,IE-3000-8TC,QOC3373W7EQ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,300d:23h:3m:0s,Jan-23-26 01:22:35,Jan-23-26 01:22:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,NW Brewton LTE,15216 AL-41,,BREWTON,AL,364260000,31.1575,-87.1544444,NW BREWTON,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALPLLSW0101,99.77.157.70,Switch,Active,Cisco,IE-3000-8TC,QOC3373W7E7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,549d:20h:11m:0s,Jan-23-26 02:19:52,Jan-23-26 02:19:52,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Pollard LTE,160-278 FRIENDSHIP RD,,FLOMATON,AL,364410000,31.055925,-87.1963139,POLLARD,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALPDDSW0101,99.77.157.74,Switch,Active,Cisco,IE-3000-8TC,QOC3373W78Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,675d:16h:6m:0s,Jan-23-26 01:11:55,Jan-23-26 01:11:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDD,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Perdido LTE,52803 US HIGHWAY 31,,PERDIDO,AL,36562-3033,30.997264,-87.6164,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2025-06-30,-244.0
ALRGESW0101,99.77.157.78,Switch,Active,Cisco,IE-3000-8TC,QOC3737Z33Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,714d:1h:33m:0s,Jan-23-26 02:06:19,Jan-23-26 02:06:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RGE,IE-3000-8TC,2020-06-30,2025-06-30,Yes,RANGE LTE,7088 WALLACE RD,,BREWTON,AL,364260000,31.235433,-87.262531,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALCTBSW0101,99.77.157.86,Switch,Active,Cisco,IE-3000-8TC,QOC3377W73D,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,663d:16h:58m:0s,Jan-23-26 02:20:31,Jan-23-26 02:20:31,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Castleberry LTE,3383 N JACKSON ST,,CASTLEBERRY,AL,364320000,31.3066944,-87.0231944,CASTLEBERRY,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALSBYSW0101,99.77.157.90,Switch,Active,Cisco,IE-3000-8TC,QOC3373W778,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,270d:20h:46m:0s,Jan-23-26 01:07:44,Jan-23-26 01:07:44,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBY,IE-3000-8TC,2020-06-30,2025-06-30,Yes,South Brooklyn LTE,300 WELL RD,,BREWTON,AL,364260000,31.1568694,-86.8466222,SOUTH BROOKLYN,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALCLUSW0101,99.77.158.118,Switch,Active,Cisco,IE-3000-8TC,QOC3733Z883,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1235d:23h:1m:0s,Jan-23-26 02:08:29,Jan-23-26 02:08:29,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLU,IE-3000-8TC,2020-06-30,2025-06-30,Yes,COLUMBIA AL LTE,187 INDUSTRIAL BLVD,,COLUMBIA,AL,363190000,31.301106,-85.105865,Houston,FO-AL-DOTHAN EAST,APC,False,,2025-06-30,-244.0
ALLOFSW0101,99.77.158.14,Switch,Active,Cisco,IE-3000-8TC,QOC3733Z8PG,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1403d:0h:25m:0s,Jan-23-26 02:17:54,Jan-23-26 02:17:54,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOF,IE-3000-8TC,2020-06-30,2025-06-30,Yes,LOFLIN LTE,496 JONES CIR,,EUFAULA,AL,360270000,32.191744,-85.051122,Barbour,FO-AL-EUFAULA,APC,False,,2025-06-30,-244.0
ALCYNSW0101,99.77.158.146,Switch,Active,Cisco,IE-3000-8TC,QOC3777W7HR,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,419d:3h:25m:0s,Jan-23-26 01:22:33,Jan-23-26 01:22:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYN,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Clayton EBTS AL,1606 BUD GARY RD,,CLAYTON,AL,360160000,31.852075,-85.400058,CLAYTON AL (LTE),FO-AL-EUFAULA,SOLINC,False,,2025-06-30,-244.0
ALCFFSW0101,99.77.158.170,Switch,Active,Cisco,IE-3000-8TC,QOC3733Z8PY,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,658d:0h:27m:0s,Jan-23-26 02:18:46,Jan-23-26 02:18:46,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFF,IE-3000-8TC,2020-06-30,2025-06-30,Yes,COFFEE SPRINGS LTE,1712 OLD FADETTE RD,,SLOCOMB,AL,363750000,31.181261,-85.898628,Geneva,FO-AL-DOTHAN WEST,APC,False,,2025-06-30,-244.0
FLGCVSW0101,99.77.158.178,Switch,Active,Cisco,IE-3000-8TC,QOC3737Z87Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,652d:20h:26m:0s,Jan-23-26 02:01:30,Jan-23-26 02:01:30,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCV,IE-3000-8TC,2020-06-30,2025-06-30,Yes,GRACEVILLE LTE,4035 Highway 77,,Graceville,FL,32440-4757,30.973783,-85.494014,Jackson,FO-FL-NEXTERA ENERGY,SOLINC,False,,2025-06-30,-244.0
ALOSWSW0101,99.77.158.18,Switch,Active,Cisco,IE-3000-8TC,QOC3733Z838,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1403d:0h:6m:0s,Jan-23-26 01:12:53,Jan-23-26 01:12:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OSW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,OSWICHEE LTE,650 Highway 165,,Fort Mitchell,AL,36856-4404,32.334364,-85.024514,Russell,FO-AL-PHENIX CITY,APC,False,,2025-06-30,-244.0
ALLUSSW0101,99.77.158.186,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7DY,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,508d:23h:48m:0s,Jan-23-26 02:13:20,Jan-23-26 02:13:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Louisville LTE (AL),98 MAGNOLIA STREET,,LOUISVILLE,AL,36048-0000,31.7892472,-85.5578639,Unknown,FO-AL-EUFAULA,APC,False,,2025-06-30,-244.0
ALCMESW0101,99.77.158.190,Switch,Active,Cisco,IE-3000-8TC,QOC3753W7QK,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,914d:2h:4m:0s,Jan-23-26 02:17:18,Jan-23-26 02:17:18,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CME,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Comer (AL) LTE,2912 US HWY 82,,MIDWAY,AL,360530000,32.02675,-85.345,COMER (AL),FO-AL-EUFAULA,APC,False,,2025-06-30,-244.0
ALLKESW0101,99.77.158.194,Switch,Active,Cisco,IE-3000-8TC,QOC3753W7Q8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,914d:0h:43m:0s,Jan-23-26 02:06:17,Jan-23-26 02:06:17,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKE,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Lakepoint LTE,2683 HIGHWAY 431 NORTH,,EUFAULA,AL,360270000,32.0079722,-85.1159444,LAKEPOINT,FO-AL-EUFAULA,APC,False,,2025-06-30,-244.0
ALBSPSW0101,99.77.158.198,Switch,Active,Cisco,IE-3000-8TC,QOC3753W7E8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,552d:22h:19m:0s,Jan-23-26 01:03:29,Jan-23-26 01:03:29,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BSP,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Blue Spring WMA LTE,4713 AL-15,,ANDALUSIA,AL,364200000,31.1536361,-86.6348306,BLUE SPRING WMA,FO-AL-DOTHAN WEST,APC,False,,2025-06-30,-244.0
ALESESW0101,99.77.158.202,Switch,Active,Cisco,IE-3000-8TC,QOC3753W7QS,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,259d:20h:42m:0s,Jan-23-26 01:17:21,Jan-23-26 01:17:21,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESE,IE-3000-8TC,2020-06-30,2025-06-30,Yes,East Seale LTE,4751 HWY 431 SOUTH,,SEALE,AL,368750000,32.3268056,-85.1562083,EAST SEALE,FO-AL-PHENIX CITY,APC,False,,2025-06-30,-244.0
ALNFRSW0101,99.77.158.206,Switch,Active,Cisco,IE-3000-8TC,QOC3373W7GS,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,553d:0h:3m:0s,Jan-23-26 01:09:37,Jan-23-26 01:09:37,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFR,IE-3000-8TC,2020-06-30,2025-06-30,Yes,North Florala LTE,10846 THORN ROAD,,FLORALA,AL,364420000,31.1325,-86.2880194,NORTH FLORALA,FO-AL-DOTHAN WEST,APC,False,,2025-06-30,-244.0
ALSEBSW0101,99.77.158.233,Switch,Active,Cisco,IE-3000-8TC,QOC3373W777,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,768d:0h:56m:0s,Jan-23-26 01:19:47,Jan-23-26 01:19:47,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Southeast Baker Hill LTE,102 COUNTY ROAD 57,,EUFAULA,AL,360270000,31.7305528,-85.2499361,SE BAKER HILL,FO-AL-EUFAULA,APC,False,,2025-06-30,-244.0
GANBFSW0101,99.77.158.214,Switch,Active,Cisco,IE-3000-8TC,QOC3385W78P,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,210d:0h:51m:0s,Jan-23-26 02:21:40,Jan-23-26 02:21:40,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NBF,IE-3000-8TC,2020-06-30,2025-06-30,Yes,NORTH BLUFFTON LTE,3010 EDISON HWY,,COLEMAN,GA,398360000,31.6004667,-84.8547556,NORTH BLUFFTON,FO-GA-SW-BAINBRIDGE,GPC,False,,2025-06-30,-244.0
ALDOTSW0101,99.77.158.58,Switch,Active,Cisco,IE-3000-8TC,QOC3733Z8QB,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1624d:19h:33m:0s,Jan-23-26 02:00:33,Jan-23-26 02:00:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Dothan,150 WESTGATE PKWY,,DOTHAN,AL,36303-2931,31.2298,-85.4335,Houston,FO-AL-DOTHAN WEST,APC,False,,2025-06-30,-244.0
GAFGNSW0101,99.77.158.74,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z3Z5,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,210d:18h:16m:0s,Jan-23-26 01:18:33,Jan-23-26 01:18:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGN,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Fort Gaines LTE,1055 EDISON HIGHWAY,,FORT GAINES,GA,39851-0000,31.6103861,-85.0167083,Unknown,FO-GA-SW-BAINBRIDGE,GPC,False,,2025-06-30,-244.0
MSSLISW0101,99.77.160.33,Switch,Active,Cisco,IE-3000-8TC,QOC3788W3BZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,816d:22h:21m:0s,Jan-23-26 02:03:18,Jan-23-26 02:03:18,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLI,IE-3000-8TC,2020-06-30,2025-06-30,Yes,State Line LTE,65 KENNEDY STREET,,STATE LINE,MS,39322-0000,31.4381889,-88.4698611,Unknown,FO-MS-O-CENTRAL,MPC,False,,2025-06-30,-244.0
MSSOSSW0101,99.77.160.336,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7ZR,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,991d:20h:14m:0s,Jan-23-26 02:01:25,Jan-23-26 02:01:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Soso LTE,1265 HWY 28 WEST,,SOSO,MS,394800000,31.7627722,-89.2816861,SOSO,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-244.0
MSBASSW0101,99.77.160.114,Switch,Active,Cisco,IE-3000-8TC,QOC3788W3BC,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,963d:20h:33m:0s,Jan-23-26 01:14:03,Jan-23-26 01:14:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAS,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Bay Springs LTE,3533 HIGHWAY 15,,BAY SPRINGS,MS,39422-0000,32.0274889,-89.2819333,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-244.0
MSELUSW0101,99.77.160.122,Switch,Active,Cisco,IE-3000-8TC,QOC3788W3M5,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,181d:20h:30m:0s,Jan-23-26 01:19:57,Jan-23-26 01:19:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELU,IE-3000-8TC,2020-06-30,2025-06-30,Yes,East Laurel LTE,3379 PLEASANT GROVE ROAD,,LAUREL,MS,39443-0000,31.7052083,-88.9196972,Unknown,FO-MS-O-NORTH CENTRAL,MPC,False,,2025-06-30,-244.0
MSAVESW0101,99.77.160.134,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7ZY,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1255d:23h:21m:0s,Jan-23-26 02:16:11,Jan-23-26 02:16:11,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVE,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Avera LTE,7471 NEELY AVERA ROAD,,NEELY,MS,39461-0000,31.2635306,-88.7339306,Unknown,FO-MS-O-CENTRAL,MPC,False,,2025-06-30,-244.0
MSSFDSW0101,99.77.160.146,Switch,Active,Cisco,IE-3000-8TC,QOC3778W7ZZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,426d:19h:39m:0s,Jan-23-26 01:22:30,Jan-23-26 01:22:30,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFD,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Sanford LTE (MS),42 UNION CHURCH RD,,SEMINARY,MS,39479-0000,31.5013,-89.4758,Unknown,FO-MS-O-CENTRAL,MPC,False,,2025-06-30,-244.0
MSLLNSW0101,99.77.160.150,Switch,Active,Cisco,IE-3000-8TC,QOC3788W3D3,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1391d:1h:19m:0s,Jan-23-26 01:21:37,Jan-23-26 01:21:37,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LLN,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Collins LTE,59 GRANDVIEW DRIVE,,COLLINS,MS,39428-0000,31.6266667,-89.5563889,Unknown,FO-MS-O-CENTRAL,MPC,False,,2025-06-30,-244.0
