Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,Model,EoS,EoL,In Scope?,Site Name,Street Address 1,Street Address 2,City,State,Zip,Latitude,Longitude,PhysicalAddressCounty,Call Group,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
ALPEDSW0101,99.77.156.78,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z395,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1734d:20h:0m:0s,Jan-23-26 02:00:39,Jan-23-26 02:00:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PED,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Perdue Hill EBTS,160 LAMBERT LANE,,PERDUE HILL,AL,364700000,31.50911,-87.46959,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALYMLSW0101,99.77.156.82,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z39G,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1466d:3h:9m:0s,Jan-23-26 02:01:30,Jan-23-26 02:01:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YML,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Monroeville Microwave Site,8363 RIDGE ROAD,,MONROEVILLE,AL,364600000,31.532401,-87.314062,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALBECSW0101,99.77.156.86,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z3ZE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1715d:22h:44m:0s,Jan-23-26 02:01:33,Jan-23-26 02:01:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Beatrice EBTS,1195 PINEVILLE ST,,BEATRICE,AL,36425-4407,31.73962,-87.18712,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALATRSW0101,99.77.156.90,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7Q3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1672d:21h:29m:0s,Jan-23-26 01:21:50,Jan-23-26 01:21:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATR,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Atmore,EAST CHURCH STREET ,,ATMORE,AL,365020000,31.022885,-87.489531,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALGVHSW0101,99.77.156.94,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38D,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1431d:18h:34m:0s,Jan-23-26 01:13:22,Jan-23-26 01:13:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Grove Hill EBTS,148 EAST COBB STREET,,GROVE HILL,AL,364510000,31.714067,-87.771878,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALYJOSW0101,99.77.156.98,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1373d:11h:5m:0s,Jan-23-26 02:20:10,Jan-23-26 02:20:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YJO,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Jackson EBTS,1697 INDUSTRIAL RD,,JACKSON,AL,36545-9320,31.5378,-87.8731,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALTIPSW0101,99.77.157.33,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1590d:18h:34m:0s,Jan-23-26 02:16:39,Jan-23-26 02:16:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Theodore Industrial Park EBTS,7900 RANGELINE RD,,THEODORE,AL,36582-5216,30.52619,-88.13142,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0
FLQSCSW0101,99.77.157.114,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z3M9,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 01:00:51,Jan-23-26 01:00:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,SNEADS EBTS,1500 GULF POWER RD,,SNEADS,FL,32460-4234,30.673471,-84.890962,Jackson,FO-FL-NEXTERA ENERGY,SOLINC,False,,2027-01-31,336.0
ALHEXSW0101,99.77.157.2,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z78R,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1665d:17h:41m:0s,Jan-23-26 01:02:31,Jan-23-26 01:02:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEX,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,PHOENIX X EBTS,29582 PERDIDO BEACH BLVD,,ORANGE BEACH,AL,365610000,30.28075,-87.519517,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0
ALNAMSW0101,99.77.157.6,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PD,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1580d:1h:35m:0s,Jan-23-26 02:07:25,Jan-23-26 02:07:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAM,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,NORTH ATMORE EBTS,449 OLD JACK SPRINGS RD,,ATMORE,AL,36502-5076,31.09235,-87.53999,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALYLXSW0101,99.77.157.82,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1374d:10h:53m:0s,Jan-23-26 02:18:57,Jan-23-26 02:18:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YLX,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Lenox EBTS,8363 RIDGE ROAD,,CASTLEBERRY,AL,364320000,31.3394,-87.1219,Conecuh,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
ALBEWSW0101,99.77.157.94,Router,Active,Cisco,CGS-2520-24TC,QOC3783Z7R8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1416d:18h:23m:0s,Jan-23-26 01:23:56,Jan-23-26 01:23:56,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEW,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Brewton EBTS,1918 RIDGE ROAD,,BREWTON,AL,36426-4444,31.1056,-87.035,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0
FLBRYSW0101,99.77.157.98,Router,Active,Cisco,CGS-2520-24TC,QOC3739Z73Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,271d:3h:20m:0s,Jan-23-26 01:21:37,Jan-23-26 01:21:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRY,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Berrydale,6299 HIGHWAY 4,,JAY,FL,325650000,30.9244,-87.0549,Santa Rosa,FO-FL-NEXTERA ENERGY,SOLINC,False,,2027-01-31,336.0
ALPTTSW0101,99.77.158.33,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3C3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1729d:21h:50m:0s,Jan-23-26 01:01:54,Jan-23-26 01:01:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Pittsview EBTS,631 CEDAR HEIGHTS ROAD,,PITTSVIEW,AL,368710000,32.14322,-85.1697,Russell,FO-AL-EUFAULA,APC,False,,2027-01-31,336.0
ALMMPSW0101,99.77.158.332,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38B,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1235d:0h:7m:0s,Jan-23-26 01:20:32,Jan-23-26 01:20:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Memphis EBTS,549 MCCORD ROAD,,DOTHAN,AL,363010000,31.14798,-85.37274,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0
ALAODSW0101,99.77.158.336,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z3Z3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1731d:20h:4m:0s,Jan-23-26 01:09:26,Jan-23-26 01:09:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOD,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ashford EBTS,477 CLAYTON ROAD,,ASHFORD,AL,363120000,31.178032,-85.257833,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0
ALGRDSW0101,99.77.158.133,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3DE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1286d:0h:1m:0s,Jan-23-26 01:10:26,Jan-23-26 01:10:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRD,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Gordon AL EBTS,364 SOUTH COUNTY ROAD 81,,GORDON,AL,363430000,31.13122,-85.13346,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0
ALPLFSW0101,99.77.158.114,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z3MZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1536d:1h:37m:0s,Jan-23-26 01:08:30,Jan-23-26 01:08:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLF,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Plant Farley EBTS,7388 NORTH HIGHWAY 95,,COLUMBIA,AL,36319-0470,31.233206,-85.109249,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0
ALDILSW0101,99.77.158.122,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CU,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1285d:1h:47m:0s,Jan-23-26 02:00:47,Jan-23-26 02:00:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Daleville EBTS,66 SOUTH DALEVILLE AVENUE,,DALEVILLE,AL,363220000,31.30618,-85.7153,Dale,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALYPCSW0101,99.77.158.126,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38K,27.2(8)E2,Bootstrap,0.0,26.0,26.0,1774d:1h:21m:0s,Jan-23-26 01:19:36,Jan-23-26 01:19:36,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YPC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Pinckard TS,1835 COUNTY ROAD 9,,NEWTON,AL,36352,31.293863,-85.579891,DALE,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALMDDSW0101,99.77.158.130,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1026d:10h:56m:0s,Jan-23-26 02:17:40,Jan-23-26 02:17:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDD,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Midland City,389 COUNTY ROAD 14,,MIDLAND CITY,AL,363520000,31.352173,-85.545503,Dale,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALOZKSW0101,99.77.158.134,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z393,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1718d:21h:42m:0s,Jan-23-26 01:17:30,Jan-23-26 01:17:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OZK,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ozark EBTS,407 PEACOCK PARKWAY,,OZARK,AL,36360-0501,31.4639,-85.6362,Dale,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALARISW0101,99.77.158.138,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z387,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1239d:21h:16m:0s,Jan-23-26 02:20:30,Jan-23-26 02:20:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ariton EBTS,3471 HIGHWAY 51,,ARITON,AL,36311-6505,31.5705,-85.7524,Dale,FO-AL-EUFAULA,APC,False,,2027-01-31,336.0
ALCILSW0101,99.77.158.142,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z3M8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1317d:2h:18m:0s,Jan-23-26 02:00:33,Jan-23-26 02:00:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Cilo EBTS,1405 COUNTY ROAD 10,,CLIO,AL,360170000,31.67719,-85.61425,Barbour,FO-AL-EUFAULA,APC,False,,2027-01-31,336.0
ALHTFSW0101,99.77.158.150,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8X5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,922d:3h:9m:0s,Jan-23-26 02:04:01,Jan-23-26 02:04:01,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTF,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Hartford EBTS,2541 COE ROAD,,HARTFORD,AL,363440000,31.093477,-85.6297,Geneva,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALEUNSW0101,99.77.158.154,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,592d:13h:33m:0s,Jan-23-26 02:19:53,Jan-23-26 02:19:53,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Eunola EBTS,2520 SOUTH COUNTY ROAD 55,,HARTFORD,AL,363440000,31.06096,-85.75275,Geneva,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALYGVSW0101,99.77.158.158,Router,Active,Cisco,CGS-2520-24TC,QOC7953Z77M,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1652d:13h:49m:0s,Jan-23-26 01:20:25,Jan-23-26 01:20:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YGV,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Geneva TS,370 GOAT HILL ROAD,,GENEVA,AL,363400000,31.046181,-85.90175,Geneva,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALLUFSW0101,99.77.158.162,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8WZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1027d:20h:49m:0s,Jan-23-26 02:15:33,Jan-23-26 02:15:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUF,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,LAUF EBTS,2902 ALAFLO ROAD,,SAMSON,AL,364770000,30.9964,-86.0997,Geneva,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALSONSW0101,99.77.158.166,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1661d:23h:51m:0s,Jan-23-26 02:13:20,Jan-23-26 02:13:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SON,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Samson EBTS,11 S JOHNSON STREET,,SAMSON,AL,36477-1443,31.11253,-86.04518,Geneva,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALYMBSW0101,99.77.158.174,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3D3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,648d:0h:40m:0s,Jan-23-26 01:18:36,Jan-23-26 01:18:36,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Madrid EBTS,1041 BJ MIXON RD,,COTTONWOOD,AL,36320-5086,31.0169,-85.3797,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0
ALEFASW0101,99.77.158.2,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7WL,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1812d:22h:38m:0s,Jan-23-26 02:04:47,Jan-23-26 02:04:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EFA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Eufaula M/W,310 W UNION ST,,EUFAULA,AL,36027-2018,31.89039,-85.14828,Barbour,FO-AL-EUFAULA,APC,False,,2027-01-31,336.0
FLPAXSW0101,99.77.158.218,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7CZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 02:13:40,Jan-23-26 02:13:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAX,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Paxton EBTS,606 NANCE RD,,LAUREL HILL,FL,32567-3249,30.97833,-86.31639,Walton,FO-AL-DOTHAN WEST,SOLINC,False,,2027-01-31,336.0
ALANDSW0101,99.77.158.22,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8X7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1654d:16h:52m:0s,Jan-23-26 01:18:10,Jan-23-26 01:18:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Andalusia EBTS,398 JERICHO ROAD,,ANDALUSIA,AL,36421-8102,31.30139,-86.51556,Covington,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
FLLRLSW0101,99.77.158.222,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z5SK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 02:10:13,Jan-23-26 02:10:13,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LRL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,LAUREL HILL EBTS,8103T STEEL MILL CREEK ROAD,,LAUREL HILL,FL,325670000,30.95405,-86.44963,Okaloosa,FO-AL-DOTHAN WEST,SOLINC,False,,2027-01-31,336.0
FLBKMSW0101,99.77.158.226,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7LQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 01:23:10,Jan-23-26 01:23:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKM,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Blackman EBTS,751 HIGHWAY C 180,,BAKER,FL,32531-7129,30.98694,-86.71889,Okaloosa,FO-AL-DOTHAN WEST,SOLINC,False,,2027-01-31,336.0
ALHEHSW0101,99.77.158.26,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3D7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,517d:21h:8m:0s,Jan-23-26 01:22:57,Jan-23-26 01:22:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Heath EBTS,24668 SUTTON ROAD,,ANDALUSIA,AL,364210000,31.3458,-86.46254,Covington,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALBABSW0101,99.77.158.30,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7U8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1816d:4h:48m:0s,Jan-23-26 02:18:47,Jan-23-26 02:18:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Babbie EBTS,19520 HD WILSON ROAD,,ANDALUSIA,AL,364210000,31.27079,-86.33421,Covington,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALNOPSW0101,99.77.158.34,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8XN,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1095d:0h:51m:0s,Jan-23-26 01:17:25,Jan-23-26 01:17:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,North Opp EBTS,21648 BOOTHE ROAD,,OPP,AL,364670000,31.2992,-86.2086,Covington,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALECTSW0102,99.77.158.38,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3BX,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,922d:18h:58m:0s,Jan-23-26 02:20:08,Jan-23-26 02:20:08,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Enterprise Crew Headquarters,108 S Industrial Blvd,,Enterprise,AL,36330-3168,31.29845,-85.85457,Coffee,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALNEBSW0101,99.77.158.46,Router,Active,Cisco,CGS-2520-24TC,QOC3778Z8XW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,922d:23h:39m:0s,Jan-23-26 01:20:14,Jan-23-26 01:20:14,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,New Brockton EBTS,326 N JOHN ST,,NEW BROCKTON,AL,36351-6640,31.3886,-85.9212,Coffee,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
ALELASW0101,99.77.158.50,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1640d:0h:0m:0s,Jan-23-26 02:18:20,Jan-23-26 02:18:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Elba EBTS,20045 HWY 189,,ELBA,AL,363230000,31.45474,-86.09094,Coffee,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0
