Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
ALPLBSW0101,99.77.156.2,Router,Active,Cisco,CGS-2520-24TC,QOC7983Z888,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1888d:21h:47m:0s,Jan-23-26 02:14:32,Jan-23-26 02:14:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLB,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.006714,-88.009629,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALFEYSW0101,99.77.156.202,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z78Z,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1473d:19h:42m:0s,Jan-23-26 01:18:50,Jan-23-26 01:18:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEY,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.4135,-87.68106,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALMAGSW0101,99.77.156.206,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z788,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1674d:17h:12m:0s,Jan-23-26 01:20:10,Jan-23-26 01:20:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAG,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.427816,-87.79941,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALFMRSW0101,99.77.156.233,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z773,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1226d:20h:37m:0s,Jan-23-26 01:21:44,Jan-23-26 01:21:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMR,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.242311,-87.830201,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYDYSW0101,99.77.156.214,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7U5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1674d:8h:6m:0s,Jan-23-26 02:01:12,Jan-23-26 02:01:12,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDY,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.977055,-87.706095,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALBAYSW0101,99.77.156.218,Router,Active,Cisco,CGS-2520-24TC,QOC3735Z3BQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1590d:0h:56m:0s,Jan-23-26 02:04:32,Jan-23-26 02:04:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAY,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.879226,-87.775652,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALSTPSW0101,99.77.156.222,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z78W,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1573d:16h:37m:0s,Jan-23-26 01:21:08,Jan-23-26 01:21:08,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.800643,-87.769157,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALMBSSW0101,99.77.156.226,Router,Active,Cisco,CGS-2520-24TC,QOC3735Z3ZW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1240d:23h:56m:0s,Jan-23-26 02:21:30,Jan-23-26 02:21:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBS,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.6795,-87.8399,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALDPHSW0101,99.77.156.230,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z78G,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1374d:20h:48m:0s,Jan-23-26 02:23:00,Jan-23-26 02:23:00,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPH,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.59973,-87.89652,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALFRHSW0101,99.77.156.234,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3MZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1501d:20h:4m:0s,Jan-23-26 02:20:29,Jan-23-26 02:20:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRH,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.500908,-87.910325,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALTLMSW0101,99.77.156.238,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z39R,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1619d:19h:9m:0s,Jan-23-26 01:17:19,Jan-23-26 01:17:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLM,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.71964,-88.08156,Mobile,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALWMOSW0101,99.77.156.246,Router,Active,Cisco,CGS-2520-24TC,QOC3777Z3DP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1509d:1h:29m:0s,Jan-23-26 01:02:11,Jan-23-26 01:02:11,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WMO,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.6783,-88.19049,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALWEESW0101,99.77.156.250,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7UU,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1560d:20h:43m:0s,Jan-23-26 02:02:07,Jan-23-26 02:02:07,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEE,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.6886,-88.2261,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALCITSW0101,99.77.156.26,Router,Active,Cisco,CGS-2520-24TC,QOC3779Z387,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1739d:1h:17m:0s,Jan-23-26 01:08:28,Jan-23-26 01:08:28,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.0847,-88.261,Mobile,FO-AL-MOBILE NORTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALCHOSW0101,99.77.156.34,Router,Active,Cisco,CGS-2520-24TC,QOC3777Z3D7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1728d:17h:53m:0s,Jan-23-26 02:09:31,Jan-23-26 02:09:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHO,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.4616,-88.257,Washington,FO-AL-MOBILE NORTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYN1SW0101,99.77.156.42,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1354d:10h:15m:0s,Jan-23-26 02:16:48,Jan-23-26 02:16:48,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN1,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.771076,-88.127384,Mobile,FO-AL-MOBILE NORTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALMMBSW0103,99.77.156.54,Router,Active,Cisco,CGS-2520-24TC,QOC3739Z73N,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1535d:18h:43m:0s,Jan-23-26 01:24:31,Jan-23-26 01:24:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMB,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.669654,-88.071328,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHASSW0101,99.77.156.58,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z3ZG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1359d:1h:39m:0s,Jan-23-26 02:18:15,Jan-23-26 02:18:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAS,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.6363,-88.1284,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALSWMSW0101,99.77.156.62,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38W,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1018d:0h:51m:0s,Jan-23-26 01:19:12,Jan-23-26 01:19:12,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWM,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.5997,-88.1939,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALABPSW0101,99.77.156.74,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7R8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1235d:22h:56m:0s,Jan-23-26 02:22:31,Jan-23-26 02:22:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.355333,-88.132416,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPEDSW0101,99.77.156.78,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z395,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1734d:20h:0m:0s,Jan-23-26 02:00:39,Jan-23-26 02:00:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PED,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.50911,-87.46959,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYMLSW0101,99.77.156.82,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z39G,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1466d:3h:9m:0s,Jan-23-26 02:01:30,Jan-23-26 02:01:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YML,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.532401,-87.314062,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALBECSW0101,99.77.156.86,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z3ZE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1715d:22h:44m:0s,Jan-23-26 02:01:33,Jan-23-26 02:01:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEC,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.73962,-87.18712,Monroe,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALATRSW0101,99.77.156.90,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7Q3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1672d:21h:29m:0s,Jan-23-26 01:21:50,Jan-23-26 01:21:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATR,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.022885,-87.489531,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALGVHSW0101,99.77.156.94,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38D,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1431d:18h:34m:0s,Jan-23-26 01:13:22,Jan-23-26 01:13:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVH,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.714067,-87.771878,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYJOSW0101,99.77.156.98,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PK,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1373d:11h:5m:0s,Jan-23-26 02:20:10,Jan-23-26 02:20:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YJO,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.5378,-87.8731,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALTIPSW0101,99.77.157.33,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1590d:18h:34m:0s,Jan-23-26 02:16:39,Jan-23-26 02:16:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.52619,-88.13142,Mobile,FO-AL-MOBILE SOUTHWEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
FLQSCSW0101,99.77.157.114,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z3M9,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 01:00:51,Jan-23-26 01:00:51,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QSC,FL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.673471,-84.890962,Jackson,FO-FL-NEXTERA ENERGY,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALHEXSW0101,99.77.157.2,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z78R,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1665d:17h:41m:0s,Jan-23-26 01:02:31,Jan-23-26 01:02:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEX,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.28075,-87.519517,Baldwin,FO-AL-MOBILE SOUTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALNAMSW0101,99.77.157.6,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z7PD,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1580d:1h:35m:0s,Jan-23-26 02:07:25,Jan-23-26 02:07:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAM,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.09235,-87.53999,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYLXSW0101,99.77.157.82,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1374d:10h:53m:0s,Jan-23-26 02:18:57,Jan-23-26 02:18:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YLX,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.3394,-87.1219,Conecuh,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALBEWSW0101,99.77.157.94,Router,Active,Cisco,CGS-2520-24TC,QOC3783Z7R8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1416d:18h:23m:0s,Jan-23-26 01:23:56,Jan-23-26 01:23:56,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BEW,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.1056,-87.035,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
FLBRYSW0101,99.77.157.98,Router,Active,Cisco,CGS-2520-24TC,QOC3739Z73Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,271d:3h:20m:0s,Jan-23-26 01:21:37,Jan-23-26 01:21:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRY,FL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,30.9244,-87.0549,Santa Rosa,FO-FL-NEXTERA ENERGY,SOLINC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPTTSW0101,99.77.158.33,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3C3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1729d:21h:50m:0s,Jan-23-26 01:01:54,Jan-23-26 01:01:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTT,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.14322,-85.1697,Russell,FO-AL-EUFAULA,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALMMPSW0101,99.77.158.332,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z38B,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1235d:0h:7m:0s,Jan-23-26 01:20:32,Jan-23-26 01:20:32,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.14798,-85.37274,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALAODSW0101,99.77.158.336,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z3Z3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1731d:20h:4m:0s,Jan-23-26 01:09:26,Jan-23-26 01:09:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOD,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.178032,-85.257833,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALGRDSW0101,99.77.158.133,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3DE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1286d:0h:1m:0s,Jan-23-26 01:10:26,Jan-23-26 01:10:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRD,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.13122,-85.13346,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALPLFSW0101,99.77.158.114,Router,Active,Cisco,CGS-2520-24TC,QOC3738Z3MZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1536d:1h:37m:0s,Jan-23-26 01:08:30,Jan-23-26 01:08:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLF,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.233206,-85.109249,Houston,FO-AL-DOTHAN EAST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALDILSW0101,99.77.158.122,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3CU,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1285d:1h:47m:0s,Jan-23-26 02:00:47,Jan-23-26 02:00:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIL,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.30618,-85.7153,Dale,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
ALYPCSW0101,99.77.158.126,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38K,27.2(8)E2,Bootstrap,0.0,26.0,26.0,1774d:1h:21m:0s,Jan-23-26 01:19:36,Jan-23-26 01:19:36,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YPC,AL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,31.293863,-85.579891,DALE,FO-AL-DOTHAN WEST,APC,False,,2027-01-31,336.0,2022-01-11,-1510.0
