Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
GAGODSW0101,99.77.138.78,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3ZZ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1855d:23h:57m:0s,Jan-23-26 01:17:45,Jan-23-26 01:17:45,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOD,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.8474,-83.33947,Wilkinson,FO-GA-SW-MACON-EAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAWRSSW0101,99.77.138.82,Router,Active,Cisco,CGS-2520-24TC,QOC3775Z7WB,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1117d:2h:26m:0s,Jan-23-26 02:17:29,Jan-23-26 02:17:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRS,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.619614,-83.611729,Houston,FO-GA-SW-PERRY,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GASMCSW0101,99.77.138.86,Router,Active,Cisco,CGS-2520-24TC,QOC7957Z7GC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,843d:17h:5m:0s,Jan-23-26 02:06:10,Jan-23-26 02:06:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMC,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.821051,-83.625939,Bibb,FO-GA-SW-MACON-EAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GANEMSW0101,99.77.138.90,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z838,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1588d:21h:15m:0s,Jan-23-26 01:01:10,Jan-23-26 01:01:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEM,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.892028,-83.594333,Jones,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAZKYSW0101,99.77.138.94,Router,Active,Cisco,CGS-2520-24TC,QOC3733Z38Z,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,236d:3h:6m:0s,Jan-23-26 02:15:46,Jan-23-26 02:15:46,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZKY,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.817291,-83.672352,Bibb,FO-GA-SW-MACON-EAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAHALSW0101,99.77.138.98,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z397,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1821d:19h:18m:0s,Jan-23-26 01:19:15,Jan-23-26 01:19:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAL,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,33.405228,-82.257994,Columbia,FO-GA-SE-AUGUSTA 1,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GACOPSW0101,99.77.139.33,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z85N,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,293d:2h:8m:0s,Jan-23-26 01:18:53,Jan-23-26 01:18:53,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COP,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.611994,-81.705172,Screven,FO-GA-SE-SAVANNAH 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAETGSW0101,99.77.139.332,Switch,Active,Cisco,IE-3000-8TC,QOC3385W77T,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,500d:23h:38m:0s,Jan-23-26 01:23:08,Jan-23-26 01:23:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ETG,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.114139,-83.477333,JONES,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GATHESW0101,99.77.139.336,Switch,Active,Cisco,IE-3000-8TC,QOC3385W737,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,207d:2h:5m:0s,Jan-23-26 01:05:08,Jan-23-26 01:05:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THE,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.2033389,-83.4359222,SOUTH EATONTON,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAESMSW0101,99.77.139.133,Router,Active,Cisco,CGS-2520-24TC,QOC3737Z3N7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 02:06:30,Jan-23-26 02:06:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESM,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.159219,-83.199028,Dodge,FO-GA-SW-PERRY,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GAFAKSW0101,99.77.139.114,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z3P7,27.2(7)E2,Bootstrap,0.0,26.0,26.0, ,Jan-23-26 01:18:47,Jan-23-26 01:18:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAK,GA,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,IE-4010-16S12P,4450.68,1790.0,3618.9,32.806331,-83.542067,BIBB,FO-GA-SW-MACON-EAST,GPC,False,,2027-01-31,336.0,2022-01-11,-1510.0
GADEGSW0101,99.77.139.134,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3S8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,361d:23h:5m:0s,Jan-23-26 02:04:23,Jan-23-26 02:04:23,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEG,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.4234861,-82.3839417,DEARING,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAJEWSW0101,99.77.139.138,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3QN,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,302d:1h:19m:0s,Jan-23-26 02:03:15,Jan-23-26 02:03:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JEW,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.2955361,-82.801325,JEWELL,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAKITSW0101,99.77.139.14,Switch,Active,Cisco,IE-3000-8TC,QOC3777Z7WZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1368d:21h:29m:0s,Jan-23-26 02:08:30,Jan-23-26 02:08:30,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIT,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.699572,-82.522972,Johnson,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GANMSSW0101,99.77.139.146,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3R7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,134d:0h:35m:0s,Jan-23-26 02:11:09,Jan-23-26 02:11:09,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NMS,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.494839,-82.608908,Warren,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GANRWSW0101,99.77.139.150,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3WK,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,329d:17h:46m:0s,Jan-23-26 01:07:10,Jan-23-26 01:07:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRW,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.502186,-82.718828,Warren,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GACDWSW0101,99.77.139.154,Switch,Active,Cisco,IE-3000-8TC,QOC3385W73N,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,279d:0h:41m:0s,Jan-23-26 02:01:18,Jan-23-26 02:01:18,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDW,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.339639,-83.0453,Laurens,FO-GA-SW-PERRY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GANEYSW0101,99.77.139.158,Switch,Active,Cisco,IE-3000-8TC,QOC3338W38R,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,175d:22h:28m:0s,Jan-23-26 01:06:48,Jan-23-26 01:06:48,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEY,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.9529278,-83.2171111,NE IVEY,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GASLLSW0101,99.77.139.162,Switch,Active,Cisco,IE-3000-8TC,QOC3385W77Q,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,195d:20h:44m:0s,Jan-23-26 02:11:26,Jan-23-26 02:11:26,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLL,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.153436,-81.898761,Burke,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GADVBSW0101,99.77.139.18,Switch,Active,Cisco,IE-3000-8TC,QOC3777W7H7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,310d:14h:24m:0s,Jan-23-26 01:02:03,Jan-23-26 01:02:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVB,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.9949194,-82.6187889,Unknown,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GARIDSW0101,99.77.139.2,Switch,Active,Cisco,IE-3000-8TC,QOC3777Z7WP,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1563d:22h:56m:0s,Jan-23-26 01:02:56,Jan-23-26 01:02:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RID,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.74956,-83.55956,Twiggs,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAELCSW0101,99.77.139.22,Switch,Active,Cisco,IE-3000-8TC,QOC3737W7WD,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1089d:2h:32m:0s,Jan-23-26 01:01:13,Jan-23-26 01:01:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELC,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.792241,-82.453108,Lincoln,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAGBSSW0101,99.77.139.26,Switch,Active,Cisco,IE-3000-8TC,QOC3737W7GX,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,35d:3h:55m:0s,Jan-23-26 01:02:40,Jan-23-26 01:02:40,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBS,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.2565833,-82.5942778,Unknown,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAFVLSW0101,99.77.139.30,Switch,Active,Cisco,IE-3000-8TC,QOC3777W7H7,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,312d:22h:23m:0s,Jan-23-26 01:19:21,Jan-23-26 01:19:21,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FVL,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.5999806,-83.9209389,Unknown,FO-GA-SW-MACON-WEST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GANLVSW0101,99.77.139.38,Switch,Active,Cisco,IE-3000-8TC,QOC3337W3RZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,859d:2h:54m:0s,Jan-23-26 02:15:08,Jan-23-26 02:15:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLV,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.1046306,-82.4233,NORTH LOUISVILLE,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GADOOSW0101,99.77.139.42,Switch,Active,Cisco,IE-3000-8TC,QOC3385W78K,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,276d:3h:42m:0s,Jan-23-26 01:02:26,Jan-23-26 01:02:26,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOO,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.2205583,-83.9381417,DOOLING,FO-GA-SW-AMERICUS,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAMRHSW0101,99.77.139.46,Switch,Active,Cisco,IE-3000-8TC,QOC3385W777,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,314d:1h:26m:0s,Jan-23-26 01:23:45,Jan-23-26 01:23:45,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRH,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.4411667,-83.9253889,MARSHALLVILLE,FO-GA-SW-AMERICUS,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAEJFSW0101,99.77.139.50,Switch,Active,Cisco,IE-3000-8TC,QOC3388W3GZ,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,424d:2h:11m:0s,Jan-23-26 01:01:58,Jan-23-26 01:01:58,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EJF,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.7061944,-83.3224472,EAST JEFFERSONVILLE,FO-GA-SW-PERRY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAEMNSW0101,99.77.139.54,Switch,Active,Cisco,IE-3000-8TC,QOC3388W3QW,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,515d:19h:44m:0s,Jan-23-26 02:02:00,Jan-23-26 02:02:00,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMN,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.8410111,-83.5641139,EAST MACON,FO-GA-SW-MACON-EAST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GANDBSW0101,99.77.139.58,Switch,Active,Cisco,IE-3000-8TC,QOC3385W73U,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,425d:3h:31m:0s,Jan-23-26 01:00:25,Jan-23-26 01:00:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDB,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.6846306,-83.0947694,NW DUBLIN,FO-GA-SW-PERRY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GALICSW0101,99.77.139.6,Switch,Active,Cisco,IE-3000-8TC,QOC3778Z3ZE,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,1047d:2h:4m:0s,Jan-23-26 01:21:29,Jan-23-26 01:21:29,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIC,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.742389,-82.520861,Lincoln,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GADRYSW0101,99.77.139.62,Switch,Active,Cisco,IE-3000-8TC,QOC3385W7QD,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,411d:2h:30m:0s,Jan-23-26 01:12:01,Jan-23-26 01:12:01,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DRY,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.7873972,-83.4740944,DRY BRANCH,FO-GA-SW-PERRY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAEMLSW0101,99.77.139.66,Switch,Active,Cisco,IE-3000-8TC,QOC3388W7ZY,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,397d:19h:58m:0s,Jan-23-26 01:18:12,Jan-23-26 01:18:12,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EML,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.791725,-81.8265472,EAST MILLEN,FO-GA-SE-AUGUSTA 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAORTSW0101,99.77.139.70,Switch,Active,Cisco,IE-3000-8TC,QOC3385W7QH,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,392d:6h:4m:0s,Jan-23-26 01:25:06,Jan-23-26 01:25:06,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORT,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.526,-81.9302778,PORTAL,FO-GA-SE-SAVANNAH 2,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GASJCVG0101,99.77.139.74,Switch,Active,Cisco,IE-3000-8TC,QOC3385W78U,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,434d:2h:42m:0s,Jan-23-26 01:24:59,Jan-23-26 01:24:59,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SJC,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.652575,-81.9571667,SOUTH JENKINS COUNTY,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAAONSW0101,99.77.139.78,Switch,Active,Cisco,IE-3000-8TC,QOC3388W37E,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,514d:1h:36m:0s,Jan-23-26 01:05:56,Jan-23-26 01:05:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AON,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,33.6551389,-82.6071944,AONIA,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GABLUSW0101,99.77.139.82,Switch,Active,Cisco,IE-3000-8TC,QOC3388W3EK,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,398d:23h:10m:0s,Jan-23-26 02:13:09,Jan-23-26 02:13:09,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLU,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.7459333,-82.3937028,BLUNDALE,FO-GA-SE-BAXLEY,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GACDNSW0101,99.77.139.86,Switch,Active,Cisco,IE-3000-8TC,QOC3385W75M,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,543d:23h:9m:0s,Jan-23-26 01:07:38,Jan-23-26 01:07:38,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDN,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.8769444,-84.0869444,CULLODEN,FO-GA-SW-MACON-WEST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
GAYPSSW0101,99.77.139.90,Switch,Active,Cisco,IE-3000-8TC,QOC3388W3HC,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,182d:0h:24m:0s,Jan-23-26 01:19:33,Jan-23-26 01:19:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YPS,GA,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,4937.640000000001,1790.0,3557.53,32.7358,-84.388403,TALBOT,FO-GA-SW-MACON-WEST,GPC,False,,2025-06-30,-244.0,2020-06-30,-2070.0
